User_ID,Cust_name,Product_ID,Gender,Age Group,Age,Marital_Status,State,Zone,Occupation,Product_Category,Orders,Amount,Status
104405,Uthkarsh Chokshi,P7814,Female,36-45,24,Single,Maharashtra,West,Business,Furniture,2,1969.63,Cancelled
104406,Bhamini Ramaswamy,P4748,Other,56+,52,Married,Karnataka,East,Student,Furniture,2,253.75,Cancelled
104407,Bhavin Ratta,P7488,Female,36-45,49,Divorced,Tamil Nadu,East,Student,Electronics,3,1827.07,Cancelled
104408,Stuvan Manne,P2433,Female,56+,63,Divorced,Gujarat,East,Student,Books,4,2272.77,Cancelled
104409,Aarav Mahajan,P4221,Male,56+,34,Single,Karnataka,East,Student,Furniture,6,2164.98,Pending
104410,Pari Shere,P8836,Male,26-35,28,Single,Tamil Nadu,West,Engineer,Books,6,4001.41,Cancelled
104411,Lakshay Chaudry,P5157,Other,26-35,20,Divorced,Delhi,Central,Student,Clothing,9,3305.37,Pending
104412,Kashvi Chokshi,P2767,Female,36-45,41,Single,Tamil Nadu,East,Teacher,Books,4,167.24,Pending
104413,Aayush Contractor,P7986,Female,56+,62,Single,Karnataka,East,Engineer,Books,3,219.48,Delivered
104414,Tarini Soni,P1838,Male,26-35,22,Married,Maharashtra,Central,Engineer,Clothing,1,1182.8,Delivered
104415,Adah Bhatt,P6231,Other,36-45,26,Single,Gujarat,North,Doctor,Books,7,2313.72,Delivered
104416,Yashvi Bala,P8965,Female,26-35,18,Divorced,Tamil Nadu,West,Student,Clothing,8,2710.17,Delivered
104417,Manikya Goswami,P6044,Male,18-25,54,Single,Tamil Nadu,East,Engineer,Clothing,1,4805.53,Delivered
104418,Shanaya Dyal,P3539,Female,18-25,23,Married,Maharashtra,East,Student,Books,5,1435.13,Cancelled
104419,Biju Grover,P8580,Female,36-45,23,Divorced,Gujarat,South,Engineer,Groceries,2,980.85,Cancelled
104420,Tiya Ramesh,P6060,Male,36-45,43,Married,Delhi,South,Student,Electronics,8,1512.47,Pending
104421,Yuvaan Madan,P4450,Male,56+,23,Divorced,Gujarat,South,Teacher,Groceries,1,812.89,Cancelled
104422,Rasha Bora,P8813,Female,46-55,19,Divorced,Delhi,West,Engineer,Clothing,4,1265.64,Pending
104423,Kanav Acharya,P5747,Other,26-35,33,Divorced,Karnataka,Central,Student,Electronics,3,4140.07,Cancelled
104424,Indranil Sami,P2667,Female,36-45,19,Single,Tamil Nadu,Central,Engineer,Clothing,4,3657.97,Delivered
104425,Misha Bera,P4959,Male,26-35,54,Married,Maharashtra,Central,Doctor,Electronics,2,2567.76,Pending
104426,Riya Raman,P4957,Other,26-35,41,Divorced,Delhi,Central,Doctor,Electronics,2,4760.95,Delivered
104427,Yuvaan Ravi,P4792,Other,18-25,28,Married,Tamil Nadu,South,Business,Electronics,1,2391.66,Delivered
104428,Aayush Talwar,P2669,Male,56+,51,Divorced,Karnataka,East,Business,Clothing,6,1917.51,Pending
104429,Zain Bail,P7915,Male,26-35,23,Married,Delhi,Central,Teacher,Groceries,4,4310.45,Delivered
104430,Aarna Balan,P5781,Female,36-45,27,Married,Gujarat,West,Business,Books,9,1839.81,Delivered
104431,Uthkarsh Madan,P9375,Other,56+,34,Divorced,Karnataka,South,Teacher,Clothing,5,1918.36,Cancelled
104432,Hrishita Ganguly,P5453,Other,56+,46,Married,Gujarat,South,Student,Electronics,6,1023.31,Delivered
104433,Samarth Gill,P3059,Male,56+,62,Married,Delhi,South,Student,Clothing,1,2805.78,Cancelled
104434,Rasha Kothari,P1219,Other,46-55,45,Single,Maharashtra,South,Doctor,Books,1,1143.38,Cancelled
104435,Seher Chacko,P6386,Female,26-35,40,Divorced,Maharashtra,Central,Teacher,Clothing,1,788.37,Delivered
104436,Inaaya  Chand,P7423,Male,18-25,37,Married,Karnataka,North,Teacher,Groceries,9,2541.84,Cancelled
104437,Ritvik Bawa,P6583,Male,36-45,51,Divorced,Gujarat,North,Business,Groceries,4,3896.19,Cancelled
104438,Ritvik Garg,P2169,Female,26-35,44,Divorced,Maharashtra,East,Engineer,Clothing,3,4532.09,Pending
104439,Rhea Dhaliwal,P4142,Male,18-25,35,Married,Karnataka,West,Engineer,Furniture,7,1228.77,Delivered
104440,Mamooty Chaudhuri,P9802,Other,18-25,19,Married,Maharashtra,North,Engineer,Electronics,2,3664.09,Pending
104441,Yuvaan Kurian,P9403,Other,26-35,42,Divorced,Maharashtra,West,Engineer,Clothing,8,2071.6,Delivered
104442,Zeeshan Bassi,P8629,Female,36-45,40,Single,Maharashtra,North,Student,Furniture,9,1466.7,Cancelled
104443,Devansh Jaggi,P5049,Other,56+,47,Single,Maharashtra,Central,Teacher,Clothing,5,2530.45,Delivered
104444,Jivin Wali,P9436,Other,18-25,45,Divorced,Karnataka,Central,Doctor,Clothing,8,2252.96,Delivered
104445,Lakshay Dutt,P4132,Male,46-55,28,Divorced,Tamil Nadu,Central,Doctor,Books,7,3493.3,Pending
104446,Prerak Goyal,P6386,Female,46-55,46,Single,Karnataka,South,Student,Furniture,2,2768.85,Cancelled
104447,Anika Maharaj,P5514,Male,36-45,48,Single,Delhi,West,Teacher,Electronics,5,4379.53,Pending
104448,Ranbir Rama,P8277,Female,18-25,37,Married,Tamil Nadu,West,Teacher,Electronics,6,3980.51,Pending
104449,Nitya Mangal,P9212,Female,26-35,28,Single,Tamil Nadu,West,Teacher,Groceries,6,3847.02,Pending
104450,Hansh Bains,P8409,Female,26-35,63,Married,Delhi,North,Teacher,Clothing,2,3079.43,Cancelled
104451,Urvi Yadav,P8387,Female,26-35,30,Single,Karnataka,South,Doctor,Furniture,1,3757.91,Delivered
104452,Kabir Sachar,P6358,Female,18-25,38,Divorced,Karnataka,South,Teacher,Groceries,3,3678.48,Cancelled
104453,Sahil Tripathi,P7387,Female,36-45,51,Divorced,Delhi,North,Business,Electronics,5,4434.13,Cancelled
104454,Reyansh Bawa,P5270,Male,46-55,25,Married,Karnataka,North,Business,Groceries,5,2374.58,Delivered
104455,Misha Jain,P7290,Male,36-45,56,Divorced,Delhi,North,Business,Clothing,8,2710.65,Delivered
104456,Pihu Bhatnagar,P6395,Other,18-25,38,Married,Maharashtra,South,Teacher,Clothing,9,2393.45,Pending
104457,Indrajit Randhawa,P8188,Other,56+,19,Single,Delhi,West,Engineer,Electronics,5,4933.1,Pending
104458,Dhanush Shanker,P5766,Male,56+,38,Divorced,Karnataka,North,Doctor,Books,7,4185.66,Delivered
104459,Armaan Bir,P5501,Other,18-25,29,Single,Karnataka,South,Engineer,Clothing,6,3985.47,Delivered
104460,Vaibhav Sangha,P7651,Female,36-45,18,Married,Maharashtra,West,Doctor,Electronics,1,2835.3,Delivered
104461,Armaan Wadhwa,P5079,Female,56+,41,Single,Delhi,South,Student,Groceries,2,1703.78,Cancelled
104462,Armaan Balasubramanian,P8569,Other,56+,59,Single,Gujarat,South,Student,Electronics,8,4423.59,Cancelled
104463,Kaira Golla,P5321,Male,56+,45,Single,Karnataka,North,Engineer,Groceries,3,1572.94,Cancelled
104464,Urvi Sharaf,P2181,Other,18-25,46,Married,Karnataka,North,Student,Furniture,4,4984.34,Delivered
104465,Umang Solanki,P6952,Male,36-45,59,Single,Maharashtra,South,Doctor,Clothing,3,4264.79,Delivered
104466,Raunak Lal,P4434,Other,36-45,54,Single,Gujarat,Central,Business,Books,5,606.9,Delivered
104467,Siya Edwin,P4694,Other,18-25,41,Divorced,Maharashtra,West,Teacher,Furniture,4,3821.31,Pending
104468,Sumer Bandi,P7995,Male,56+,43,Divorced,Karnataka,East,Engineer,Furniture,5,1369.95,Cancelled
104469,Divij Bhargava,P9097,Female,56+,45,Divorced,Gujarat,East,Student,Clothing,9,4102.54,Cancelled
104470,Arhaan Gour,P6874,Other,26-35,40,Divorced,Delhi,West,Student,Furniture,4,4479.77,Delivered
104471,Drishya Sahni,P9711,Female,56+,51,Single,Tamil Nadu,West,Doctor,Groceries,8,142.72,Pending
104472,Samar Reddy,P2303,Other,56+,63,Married,Gujarat,East,Doctor,Electronics,7,1093.41,Delivered
104473,Taimur Bajaj,P2969,Male,56+,56,Married,Karnataka,West,Engineer,Books,4,1306.27,Delivered
104474,Gatik Suresh,P5451,Male,36-45,30,Divorced,Gujarat,South,Engineer,Groceries,9,2688.12,Delivered
104475,Shlok Biswas,P6549,Other,36-45,39,Divorced,Karnataka,South,Engineer,Books,8,2215.8,Cancelled
104476,Vardaniya Borah,P1110,Male,36-45,33,Divorced,Gujarat,North,Business,Furniture,7,3883.01,Cancelled
104477,Khushi Lal,P1646,Other,26-35,39,Single,Tamil Nadu,South,Teacher,Books,1,1028.14,Pending
104478,Ryan Garg,P8216,Other,26-35,57,Married,Karnataka,West,Doctor,Groceries,7,4276.04,Cancelled
104479,Gatik Aggarwal,P7194,Other,46-55,40,Single,Delhi,South,Student,Furniture,9,957.43,Delivered
104480,Samaira Kibe,P6579,Male,36-45,26,Married,Delhi,West,Teacher,Furniture,7,3235.63,Pending
104481,Indrajit Bhatnagar,P3163,Female,26-35,20,Divorced,Gujarat,East,Engineer,Books,3,1602,Delivered
104482,Armaan Anne,P9124,Female,26-35,60,Divorced,Delhi,South,Business,Groceries,7,2310.13,Delivered
104483,Lagan Sangha,P7689,Female,56+,54,Divorced,Maharashtra,North,Doctor,Electronics,4,1546.33,Pending
104484,Yasmin Varma,P7493,Female,56+,24,Single,Karnataka,South,Engineer,Books,7,197.92,Pending
104485,Aarav Ahluwalia,P7351,Female,18-25,59,Single,Gujarat,Central,Student,Clothing,1,2448.62,Pending
104486,Ahana  Barad,P6896,Female,46-55,21,Single,Delhi,Central,Business,Furniture,5,555.85,Pending
104487,Oorja Bhandari,P3313,Other,46-55,48,Divorced,Delhi,East,Teacher,Groceries,3,4391.18,Cancelled
104488,Eshani Saran,P4481,Other,46-55,59,Single,Maharashtra,North,Student,Groceries,7,3594.08,Delivered
104489,Jhanvi Wason,P5157,Male,18-25,25,Married,Maharashtra,West,Doctor,Books,5,3118.08,Delivered
104490,Vihaan Kala,P9515,Female,36-45,20,Married,Delhi,Central,Doctor,Furniture,6,2141.42,Cancelled
104491,Alia Kata,P2717,Other,56+,25,Single,Maharashtra,East,Student,Electronics,1,3885.74,Delivered
104492,Saira Krishnamurthy,P2238,Male,18-25,47,Married,Maharashtra,East,Student,Electronics,5,2481.42,Cancelled
104493,Manikya Ben,P9711,Male,18-25,37,Single,Maharashtra,North,Teacher,Clothing,5,127.33,Delivered
104494,Shray Mani,P8934,Male,26-35,60,Married,Karnataka,Central,Doctor,Electronics,3,3115.53,Cancelled
104495,Vaibhav Yohannan,P6180,Other,26-35,46,Divorced,Tamil Nadu,North,Engineer,Furniture,5,120.17,Cancelled
104496,Kabir Venkataraman,P8930,Female,26-35,20,Divorced,Karnataka,East,Student,Groceries,8,4908.49,Delivered
104497,Adah Behl,P9699,Other,36-45,53,Single,Karnataka,East,Doctor,Books,9,1036.02,Cancelled
104498,Yuvaan Sunder,P3881,Other,18-25,64,Divorced,Tamil Nadu,West,Teacher,Electronics,4,2848.84,Cancelled
104499,Purab Sathe,P3795,Female,56+,35,Single,Karnataka,North,Engineer,Furniture,5,4317.78,Delivered
104500,Ryan Divan,P5814,Other,26-35,49,Married,Maharashtra,North,Business,Groceries,5,4877.54,Cancelled
104501,Kanav Arya,P8003,Female,56+,45,Divorced,Maharashtra,West,Teacher,Clothing,1,2671.07,Cancelled
104502,Krish Mahal,P8346,Female,36-45,54,Single,Gujarat,Central,Teacher,Groceries,3,2301.08,Delivered
104503,Mehul Bera,P6994,Male,46-55,62,Single,Karnataka,South,Student,Electronics,1,447.67,Cancelled
104504,Ritvik Gandhi,P8318,Male,36-45,60,Divorced,Karnataka,Central,Doctor,Electronics,4,694.83,Cancelled
104505,Vritika Grover,P5143,Male,18-25,22,Married,Gujarat,Central,Business,Electronics,7,3252.32,Cancelled
104506,Kiaan Devan,P5155,Other,18-25,27,Married,Delhi,Central,Doctor,Clothing,3,2698.73,Pending
104507,Aarna Kakar,P5911,Female,46-55,26,Divorced,Maharashtra,North,Teacher,Groceries,6,4760.97,Pending
104508,Zaina Kala,P9576,Female,56+,48,Single,Tamil Nadu,South,Engineer,Electronics,8,3592.38,Cancelled
104509,Nitya Sami,P6935,Male,36-45,48,Divorced,Gujarat,East,Doctor,Groceries,1,3942.18,Pending
104510,Vaibhav Krishnan,P6854,Male,18-25,54,Divorced,Delhi,South,Teacher,Groceries,7,3492.76,Pending
104511,Miraan Dubey,P6000,Female,36-45,40,Married,Gujarat,Central,Doctor,Electronics,8,1284.26,Pending
104512,Nirvaan Gera,P5920,Female,36-45,63,Single,Tamil Nadu,West,Engineer,Clothing,6,1486.2,Delivered
104513,Gatik Samra,P8544,Female,36-45,47,Married,Maharashtra,North,Business,Groceries,5,3490.97,Pending
104514,Amani Sridhar,P8461,Female,26-35,56,Single,Tamil Nadu,East,Student,Groceries,1,1243.9,Cancelled
104515,Zara Das,P1573,Male,56+,37,Married,Delhi,South,Business,Electronics,4,4382.95,Delivered
104516,Miraan Saxena,P5058,Female,18-25,51,Married,Delhi,East,Engineer,Furniture,4,2792.03,Cancelled
104517,Sara Mangat,P2997,Other,26-35,42,Divorced,Karnataka,North,Business,Clothing,4,216.46,Cancelled
104518,Zain Mandal,P1071,Other,46-55,59,Divorced,Maharashtra,East,Student,Electronics,9,4251.3,Delivered
104519,Tanya Dasgupta,P4854,Male,36-45,47,Divorced,Tamil Nadu,East,Doctor,Electronics,8,3503.79,Delivered
104520,Nitara Bains,P3402,Female,36-45,63,Married,Gujarat,Central,Business,Electronics,6,819.9,Delivered
104521,Jhanvi Halder,P5865,Female,18-25,51,Divorced,Karnataka,South,Student,Books,6,1376.31,Pending
104522,Aarna Sane,P6311,Other,26-35,63,Divorced,Maharashtra,South,Business,Furniture,3,3408.01,Delivered
104523,Trisha Agate,P8733,Female,36-45,25,Divorced,Maharashtra,South,Student,Furniture,6,290.22,Delivered
104524,Sahil Dhaliwal,P9606,Male,26-35,29,Married,Gujarat,West,Teacher,Electronics,2,2916.43,Cancelled
104525,Prerak Tata,P8942,Female,26-35,56,Single,Tamil Nadu,West,Engineer,Groceries,5,3238.26,Cancelled
104526,Aarush Jhaveri,P2906,Male,46-55,27,Divorced,Delhi,West,Doctor,Groceries,1,4897.98,Cancelled
104527,Suhana Mall,P5371,Other,56+,31,Married,Delhi,West,Teacher,Furniture,2,4705.27,Cancelled
104528,Hiran Kapur,P6924,Other,36-45,59,Divorced,Delhi,North,Engineer,Clothing,4,1677.01,Pending
104529,Riaan Anand,P9787,Male,46-55,18,Single,Gujarat,North,Student,Electronics,8,1591.43,Cancelled
104530,Shayak Ramakrishnan,P4891,Male,26-35,21,Married,Gujarat,West,Engineer,Clothing,3,1902.23,Cancelled
104531,Pihu Thakur,P4092,Male,36-45,23,Single,Tamil Nadu,Central,Doctor,Groceries,8,2586.36,Pending
104532,Stuvan Walia,P6920,Male,36-45,42,Married,Gujarat,West,Doctor,Electronics,4,4236,Cancelled
104533,Dishani Divan,P4331,Male,56+,28,Divorced,Tamil Nadu,Central,Business,Electronics,5,1160.91,Delivered
104534,Zoya Mane,P8773,Other,36-45,37,Married,Delhi,West,Doctor,Furniture,7,907.42,Delivered
104535,Damini Varkey,P4968,Female,26-35,33,Divorced,Maharashtra,Central,Teacher,Groceries,8,4938,Pending
104536,Pari Raval,P1614,Other,46-55,27,Single,Tamil Nadu,East,Doctor,Groceries,9,1703.16,Pending
104537,Saksham Virk,P8154,Other,18-25,62,Married,Gujarat,North,Business,Clothing,4,1605.09,Delivered
104538,Baiju Sarma,P3948,Female,26-35,46,Divorced,Gujarat,Central,Business,Clothing,8,2172.06,Pending
104539,Indranil Divan,P8748,Other,46-55,24,Divorced,Maharashtra,Central,Business,Books,8,544.32,Pending
104540,Dhanush Behl,P1529,Other,36-45,24,Divorced,Karnataka,East,Business,Clothing,3,4520.54,Pending
104541,Lakshit Batra,P2520,Female,56+,60,Single,Delhi,North,Student,Groceries,2,2438.89,Pending
104542,Drishya Raman,P2292,Female,26-35,30,Divorced,Tamil Nadu,Central,Student,Electronics,5,620.43,Delivered
104543,Azad Sawhney,P6585,Female,36-45,62,Single,Karnataka,West,Business,Books,4,3321.64,Delivered
104544,Tara Lad,P5276,Female,46-55,25,Married,Tamil Nadu,East,Engineer,Electronics,2,2947.35,Cancelled
104545,Advika Cheema,P7781,Female,18-25,43,Married,Maharashtra,North,Student,Furniture,3,3038.94,Cancelled
104546,Jivin Dara,P1822,Male,56+,45,Divorced,Maharashtra,East,Teacher,Clothing,6,4297.05,Delivered
104547,Reyansh Bail,P5517,Male,36-45,50,Married,Delhi,Central,Student,Books,5,4702.18,Delivered
104548,Vedika Raja,P1047,Other,46-55,35,Single,Maharashtra,West,Student,Groceries,2,4552.22,Cancelled
104549,Anay Mann,P3579,Other,26-35,62,Married,Delhi,Central,Doctor,Electronics,3,1234.52,Delivered
104550,Alisha Hayre,P2357,Male,26-35,27,Divorced,Karnataka,North,Doctor,Clothing,6,4568.6,Pending
104551,Elakshi Sachdeva,P1571,Other,36-45,34,Married,Karnataka,East,Business,Electronics,8,1632.91,Cancelled
104552,Nirvi Goda,P6923,Female,36-45,46,Divorced,Karnataka,East,Engineer,Furniture,7,2784.23,Delivered
104553,Anay Johal,P7588,Other,26-35,23,Single,Tamil Nadu,North,Doctor,Clothing,4,576.51,Delivered
104554,Jayant Krishna,P6284,Male,18-25,48,Divorced,Gujarat,West,Doctor,Electronics,6,2214.33,Pending
104555,Parinaaz Buch,P3663,Female,26-35,46,Married,Karnataka,South,Business,Clothing,7,4229.65,Delivered
104556,Vivaan Manda,P6225,Other,18-25,38,Married,Karnataka,West,Doctor,Books,1,2497.44,Cancelled
104557,Jivin Chowdhury,P4690,Female,26-35,63,Divorced,Tamil Nadu,West,Teacher,Furniture,9,620.33,Pending
104558,Raghav Biswas,P6207,Male,18-25,29,Married,Maharashtra,West,Doctor,Furniture,1,1440.97,Delivered
104559,Raunak Srinivasan,P1952,Other,46-55,58,Single,Maharashtra,East,Teacher,Books,8,3251.4,Cancelled
104560,Keya Khurana,P2366,Female,18-25,21,Married,Delhi,North,Engineer,Groceries,3,1412.29,Pending
104561,Vritika Tiwari,P5530,Male,26-35,42,Married,Maharashtra,North,Business,Groceries,3,4430.4,Cancelled
104562,Lavanya Korpal,P8339,Other,26-35,37,Married,Tamil Nadu,North,Business,Clothing,4,1257.68,Delivered
104563,Shalv Cherian,P1998,Female,36-45,33,Single,Maharashtra,Central,Student,Clothing,8,4239.98,Pending
104564,Alia Hora,P1907,Male,18-25,38,Divorced,Karnataka,Central,Doctor,Clothing,8,2221.04,Delivered
104565,Nehmat Rana,P3268,Other,18-25,62,Married,Tamil Nadu,West,Student,Groceries,5,220.7,Delivered
104566,Zaina Atwal,P1632,Other,56+,59,Single,Karnataka,West,Business,Electronics,6,378,Cancelled
104567,Damini Raju,P6412,Male,46-55,25,Divorced,Karnataka,West,Engineer,Clothing,7,1622.44,Delivered
104568,Nayantara Bhardwaj,P3460,Male,26-35,38,Divorced,Gujarat,Central,Business,Electronics,7,4064.72,Cancelled
104569,Gokul Arya,P9537,Female,56+,55,Married,Karnataka,West,Doctor,Furniture,8,1163.57,Pending
104570,Yuvaan Deep,P8213,Female,36-45,48,Single,Karnataka,North,Engineer,Furniture,8,4973.14,Delivered
104571,Jayant Chokshi,P6050,Male,18-25,25,Single,Karnataka,Central,Doctor,Furniture,6,2789.35,Cancelled
104572,Siya Dutta,P4416,Other,18-25,62,Single,Tamil Nadu,East,Engineer,Books,3,4887.53,Cancelled
104573,Hansh Mane,P2536,Other,36-45,61,Single,Karnataka,North,Business,Groceries,9,4379.55,Delivered
104574,Armaan Varma,P4169,Female,18-25,30,Single,Maharashtra,West,Student,Books,1,4880.87,Pending
104575,Ishaan Kapadia,P4518,Other,18-25,49,Divorced,Tamil Nadu,South,Teacher,Groceries,6,4688.82,Pending
104576,Himmat Srinivas,P4794,Male,18-25,31,Divorced,Tamil Nadu,North,Teacher,Electronics,1,4336.82,Cancelled
104577,Alia Karpe,P9185,Female,46-55,40,Married,Tamil Nadu,North,Student,Electronics,3,2800.57,Delivered
104578,Lagan Mander,P9071,Female,46-55,27,Married,Karnataka,West,Engineer,Books,4,2808.67,Delivered
104579,Vidur Issac,P6364,Female,26-35,44,Divorced,Tamil Nadu,Central,Business,Books,4,1602.31,Pending
104580,Damini Gokhale,P3882,Female,26-35,55,Divorced,Tamil Nadu,Central,Business,Furniture,6,4418.24,Delivered
104581,Lagan Sunder,P1424,Other,26-35,47,Divorced,Tamil Nadu,East,Business,Electronics,8,4654.24,Cancelled
104582,Ivan Bahl,P7639,Male,36-45,36,Single,Delhi,East,Teacher,Groceries,3,2705.31,Pending
104583,Zain Barman,P8823,Female,18-25,36,Married,Maharashtra,East,Doctor,Books,8,3025.16,Pending
104584,Eshani Shanker,P3702,Male,56+,40,Single,Karnataka,Central,Teacher,Books,8,4430.56,Cancelled
104585,Mohanlal Cherian,P9516,Other,18-25,57,Married,Karnataka,North,Teacher,Furniture,9,1541.63,Pending
104586,Madhup Comar,P8085,Other,46-55,24,Divorced,Maharashtra,West,Doctor,Furniture,5,855.38,Delivered
104587,Ela Dave,P8754,Male,46-55,26,Divorced,Gujarat,Central,Business,Electronics,2,2986.31,Pending
104588,Vardaniya Doshi,P5515,Male,36-45,23,Divorced,Gujarat,North,Student,Groceries,1,102.11,Pending
104589,Ayesha Khosla,P2929,Female,56+,62,Married,Gujarat,West,Business,Groceries,2,3221.16,Pending
104590,Kaira Kar,P3932,Female,36-45,57,Married,Tamil Nadu,South,Teacher,Groceries,2,2715.96,Delivered
104591,Ishita Grover,P4303,Female,56+,27,Married,Tamil Nadu,West,Doctor,Books,3,2371.01,Cancelled
104592,Arnav Manne,P4921,Female,46-55,25,Single,Gujarat,West,Student,Clothing,2,4188.8,Pending
104593,Manjari Kulkarni,P4938,Male,46-55,41,Divorced,Karnataka,East,Student,Electronics,2,1575.64,Delivered
104594,Emir Singh,P2490,Female,46-55,57,Divorced,Gujarat,East,Engineer,Clothing,9,4948.52,Cancelled
104595,Nayantara Hora,P2362,Male,56+,28,Divorced,Karnataka,East,Doctor,Electronics,2,2062.78,Pending
104596,Kimaya Virk,P9142,Female,36-45,20,Divorced,Maharashtra,West,Business,Groceries,4,461.21,Delivered
104597,Darshit Jhaveri,P2721,Other,56+,22,Single,Delhi,West,Teacher,Groceries,5,4258.38,Cancelled
104598,Fateh Sethi,P1540,Male,46-55,47,Married,Karnataka,North,Doctor,Books,2,3814.51,Delivered
104599,Samaira Bera,P6348,Other,18-25,23,Single,Gujarat,East,Teacher,Electronics,9,3445.03,Delivered
104600,Bhamini Bhat,P4801,Male,26-35,29,Single,Maharashtra,East,Teacher,Books,4,1803.25,Pending
104601,Shanaya Thakur,P8830,Female,18-25,44,Divorced,Maharashtra,Central,Engineer,Furniture,5,1702.2,Delivered
104602,Uthkarsh Kota,P9086,Female,26-35,20,Married,Tamil Nadu,South,Engineer,Books,1,1802.51,Delivered
104603,Taran Rout,P2032,Female,18-25,50,Married,Karnataka,East,Student,Electronics,2,3852.47,Cancelled
104604,Bhamini Deshmukh,P6464,Female,46-55,56,Married,Tamil Nadu,West,Student,Electronics,7,2538.85,Pending
104605,Umang Kar,P2132,Male,18-25,39,Married,Delhi,West,Teacher,Furniture,5,3137.91,Cancelled
104606,Mishti Kalla,P8600,Female,26-35,39,Married,Maharashtra,West,Student,Groceries,9,4255.08,Pending
104607,Manikya Kala,P2781,Other,18-25,22,Single,Delhi,West,Doctor,Clothing,3,521.07,Delivered
104608,Rohan Gill,P2786,Male,56+,20,Married,Maharashtra,Central,Doctor,Furniture,1,937.9,Pending
104609,Jivin Sharma,P4549,Male,56+,59,Single,Karnataka,North,Business,Electronics,2,4189.21,Pending
104610,Zain Sahota,P5110,Female,46-55,29,Divorced,Gujarat,South,Business,Clothing,8,1885.97,Pending
